Particle ID,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Calibration Factor,Calibration Image,Camera,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Date,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Filter Score,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Image File,Image Height,Image Width,Image X,Image Y,Intensity,Length,Original Reference ID,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Source Image,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Time,Timestamp,Transparency,Volume (ABD),Volume (ESD),Width
31,9002.9450,9002.9450,0.1051,107.9654,114.5173,118.4135,1.8293,1,1,696,1199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0454,0.0330,22.0279,1559.2662,0.2540,2019-08-15,107.0650,492.4374,107.0650,99.2974,3.8430,67.1879,85.0000,-5.0000,0.0966,0.9119,0.0000,0.0149,837.5441,12.4657,E01_20190815_4x_01_000001.tif,425,63,82,595,113.0042,763.7328,8E2F4D56-3BC6-4027-A699-6895FC4EC86A,1,1700.0197,0.9428,1.0968,1.0340,1.0903,0.0000,0.0000,0.0000,26.9068,22,0.0000,0,0.0000,0.0000,352573.0000,0.3975,12:27:54,2019-08-15T12:27:54.390,0.7826,6.426000e+05,6.252471e+07,85.0624
32,538.4831,538.4831,0.6456,108.8849,113.1511,113.2446,1.8293,1,1,726,384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7178,0.8480,0.8899,1.1792,103.8952,1.0000,2019-08-15,26.1843,29.3704,26.1843,50.0943,4.1720,1.0000,15.0000,-55.0000,0.0000,1.1529,0.0000,1.0000,29.3528,29.3528,E01_20190815_4x_01_000001.tif,25,25,147,595,111.8993,33.8421,E013C914-72A2-4EDA-842D-A9A105B6AFAD,1,117.4114,0.9623,1.0400,1.0008,1.1301,0.0000,0.0000,0.0000,32.8642,24,0.0000,0,0.0000,0.0000,31108.0000,0.8575,12:27:54,2019-08-15T12:27:54.723,0.1085,9.399872e+03,1.326568e+04,21.0369
33,1457.7422,1502.7493,0.3638,142.2265,148.7718,151.4110,1.8293,1,1,216,168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0830,0.2923,0.4845,3.4211,205.5940,0.7463,2019-08-15,43.0820,61.6881,43.7420,38.5683,4.1720,8.6320,-75.0000,10.0000,0.6624,0.6015,0.0000,0.1158,135.3272,15.6774,E01_20190815_4x_01_000001.tif,52,31,174,595,147.1197,81.4038,14C912AA-5442-41D4-9E64-D1A356E7A213,1,302.0091,0.9560,1.0646,1.0177,1.4690,0.0000,0.0000,0.0000,8.7014,24,0.0000,0,0.0000,0.0000,90920.0000,0.3641,12:27:54,2019-08-15T12:27:54.723,0.3016,4.186826e+04,1.229142e+05,35.6713
34,364.3232,364.3232,0.3201,116.8029,117.6154,117.1538,1.8293,1,1,866,675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2495,0.3870,0.3561,2.5840,127.4433,0.6922,2019-08-15,21.5377,36.8401,21.5377,109.9014,4.3430,5.9499,-90.0000,-5.0000,0.2792,0.7817,0.0000,0.1681,64.3535,10.8159,E01_20190815_4x_01_000001.tif,36,18,207,595,117.3317,50.3057,DCED314C-B1D7-4491-A935-001FFFEC3087,1,150.3388,0.9931,1.0030,0.9961,1.1797,0.0000,0.0000,0.0000,28.1063,25,0.0000,0,0.0000,0.0000,24405.0000,0.4771,12:27:54,2019-08-15T12:27:54.890,0.4154,5.231113e+03,2.617942e+04,15.5490
35,393.5310,418.0970,0.8882,137.7545,143.7227,146.4636,1.8293,1,1,621,539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2333,0.1774,0.3501,5.6368,169.0315,0.4427,2019-08-15,22.3844,50.0009,23.0724,40.7064,4.3430,15.6446,-65.0000,30.0000,0.9667,0.5085,0.0000,0.0639,109.7316,7.0140,E01_20190815_4x_01_000001.tif,35,37,227,595,142.2409,55.7936,46B4BDCA-FE9A-45C4-A116-0FB350973834,1,233.4911,0.9585,1.0632,1.0191,1.3813,0.0000,0.0000,0.0000,14.3534,25,0.0000,0,0.0000,0.0000,31293.0000,0.1669,12:27:54,2019-08-15T12:27:54.890,0.5523,5.872625e+03,6.545325e+04,44.8178
36,6635.5295,6635.5295,0.0326,120.7655,126.9949,130.5497,1.8293,1,1,495,1629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0683,0.0537,14.6513,1089.1514,0.6118,2019-08-15,91.9164,342.8921,91.9164,68.3272,4.5150,44.0056,-75.0000,10.0000,0.1079,0.9026,0.0000,0.0227,588.7650,13.3793,E01_20190815_4x_01_000001.tif,291,76,266,595,125.5446,531.4117,BFA03F37-CEB3-4C51-A6B1-C77CFBC34A37,2,1204.2886,0.9509,1.0810,1.0280,1.1057,0.0000,0.0000,0.0000,23.7339,26,0.0000,0,0.0000,0.0000,295532.0000,0.6262,12:27:55,2019-08-15T12:27:55.057,0.7319,4.066092e+05,2.110917e+07,37.5007
37,337.8304,337.8304,0.9376,140.9898,144.8477,144.7614,1.8293,1,1,825,1237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9018,0.8223,0.9895,1.2162,82.2657,1.0000,2019-08-15,20.7398,22.2057,20.7398,19.2979,4.5150,1.0000,-60.0000,0.0000,0.0161,0.9841,0.0000,1.0000,25.0934,25.0934,E01_20190815_4x_01_000001.tif,20,19,344,595,143.6599,24.6955,12300969-057A-40A0-840A-B6DFE568AE2F,1,100.3738,0.9734,1.0268,0.9994,1.2201,0.0000,0.0000,0.0000,9.5173,26,0.0000,0,0.0000,0.0000,28301.0000,0.7643,12:27:55,2019-08-15T12:27:55.057,0.0660,4.671021e+03,5.733109e+03,19.2077
38,81781.8279,87308.4972,0.6837,132.5200,137.8456,139.6844,1.8293,1,1,565,866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,0.4247,80.7841,2029.5755,0.3181,2019-08-15,322.6885,641.9827,333.4136,33.4889,4.5150,251.7869,-50.0000,55.0000,5.6238,0.1510,0.0000,0.0040,4804.3778,19.0811,E01_20190815_4x_01_000001.tif,376,363,365,595,136.4595,725.3175,1815341E-20DB-471E-92CC-FDC34AB6AA13,26,9646.9179,0.9614,1.0541,1.0133,4.7532,0.0000,0.0000,0.0000,19.6912,26,0.0000,0,0.0000,0.0000,3507282.0000,0.3704,12:27:55,2019-08-15T12:27:55.057,0.4974,1.759337e+07,1.385379e+08,502.1428
39,2813.6543,2857.8013,0.6351,146.0377,150.2298,152.5460,1.8293,1,1,334,352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0608,0.4016,16.4559,390.3345,0.3623,2019-08-15,59.8536,120.5305,60.3214,21.7843,4.5150,49.6776,-90.0000,20.0000,1.8034,0.3567,0.0000,0.0201,428.2060,8.6197,E01_20190815_4x_01_000001.tif,92,63,730,595,149.2233,152.7465,D0BABD65-81FC-42C8-81A0-DC11069EE8BB,2,873.6515,0.9721,1.0446,1.0154,2.2382,0.0000,0.0000,0.0000,7.3258,26,0.0000,0,0.0000,0.0000,162355.0000,0.2260,12:27:55,2019-08-15T12:27:55.057,0.5034,1.122716e+05,9.168325e+05,86.8918
40,1989.7458,1998.3751,0.0717,143.3627,148.6919,150.7615,1.8293,1,1,494,1342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0701,0.1266,14.2584,472.0639,0.7725,2019-08-15,50.3331,146.3948,50.4421,15.8338,4.6720,42.7707,-90.0000,0.0000,0.4813,0.6751,0.0000,0.0234,340.0665,7.9509,E01_20190815_4x_01_000001.tif,134,14,795,595,147.3342,229.5771,8E10451E-6A22-4747-A182-C1DEF943D5EA,3,696.0348,0.9642,1.0516,1.0139,1.4745,0.0000,0.0000,0.0000,12.4761,27,0.0000,0,0.0000,0.0000,118604.0000,0.8070,12:27:55,2019-08-15T12:27:55.223,0.6562,6.676675e+04,1.642766e+06,10.0611
41,680.4953,709.3259,0.5261,140.8258,145.1862,145.2222,1.8293,1,1,951,1411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5704,0.7783,0.8007,1.2849,120.8002,1.0000,2019-08-15,29.4352,34.7567,30.0523,30.0462,4.8430,1.2103,80.0000,0.0000,0.0000,1.2007,0.0000,0.8263,37.3252,30.8408,E01_20190815_4x_01_000001.tif,32,20,811,595,143.8949,44.8178,5C829C07-95A8-4EC2-9E8A-2FB1ED4D89F4,1,136.3321,0.9700,1.0312,1.0002,1.1286,0.0000,0.0000,0.0000,12.4359,28,0.0000,0,0.0000,0.0000,47917.0000,0.6217,12:27:55,2019-08-15T12:27:55.390,0.1531,1.335370e+04,2.198438e+04,21.0369
42,696.2051,754.1292,0.6446,128.4838,133.6254,135.5192,1.8293,1,1,877,929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3970,0.1844,0.5622,5.4233,148.3444,0.6850,2019-08-15,29.7731,43.4459,30.9869,65.7197,4.8430,14.9712,85.0000,0.0000,1.5795,0.3877,0.0000,0.0668,134.4826,8.9828,E01_20190815_4x_01_000001.tif,36,27,833,595,132.2920,52.1350,342FD8AD-8921-4BC1-9723-B609470F1214,2,286.9308,0.9615,1.0548,1.0142,1.9342,0.0000,0.0000,0.0000,25.7380,28,0.0000,0,0.0000,0.0000,44847.0000,0.1443,12:27:55,2019-08-15T12:27:55.390,0.3147,1.381878e+04,4.293824e+04,33.8421
43,1840.6032,1840.6032,0.8236,126.4648,132.7570,135.3625,1.8293,1,1,585,1049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7401,0.7106,0.9629,1.4073,175.0773,0.9811,2019-08-15,48.4100,51.9826,48.4100,28.6224,5.1720,1.8928,-75.0000,50.0000,0.1985,0.8344,0.0000,0.5283,69.0618,36.4861,E01_20190815_4x_01_000001.tif,37,36,862,595,131.1740,57.6229,EAC8928C-ED58-4803-A1FA-67E18570A60D,1,211.0957,0.9526,1.0704,1.0196,1.2057,0.0000,0.0000,0.0000,16.2745,30,0.0000,0,0.0000,0.0000,98774.0000,0.5493,12:27:55,2019-08-15T12:27:55.724,0.0687,5.940241e+04,7.354833e+04,46.6471
44,430.4526,430.4526,0.7644,120.6681,123.8979,123.4383,1.8293,1,1,232,347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8378,0.9687,0.9636,1.0323,89.8640,1.0000,2019-08-15,23.4109,24.7972,23.4109,38.9796,5.1720,1.0000,25.0000,-90.0000,0.0000,1.1954,0.0000,1.0000,25.2504,25.2504,E01_20190815_4x_01_000001.tif,19,23,900,595,122.8426,30.1835,9022FA17-E316-4EFB-B52C-FCA940978053,1,101.0015,0.9739,1.0230,0.9963,1.1239,0.0000,0.0000,0.0000,30.0491,30,0.0000,0,0.0000,0.0000,28868.0000,0.8524,12:27:55,2019-08-15T12:27:55.724,0.0559,6.718182e+03,7.983722e+03,19.2077
45,610.3071,612.8911,0.8491,123.8660,131.6144,132.9967,1.8293,1,1,309,1229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7647,0.6311,0.9427,1.5845,110.8899,0.9793,2019-08-15,27.8759,31.6062,27.9349,39.9851,5.3430,2.5920,45.0000,-15.0000,0.4466,0.6913,0.0000,0.3858,51.6022,19.9086,E01_20190815_4x_01_000001.tif,25,24,925,595,129.4706,35.6713,84947630-7C38-4587-84E3-8092175C3E48,1,143.0216,0.9411,1.0737,1.0105,1.2898,0.0000,0.0000,0.0000,24.8059,31,0.0000,0,0.0000,0.0000,39618.0000,0.7785,12:27:55,2019-08-15T12:27:55.891,0.1180,1.134192e+04,1.653168e+04,26.5249
46,482.8353,482.8353,0.5973,77.0664,78.8203,79.8438,1.8293,1,1,738,337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6527,0.7142,0.8320,1.4001,105.2190,0.9734,2019-08-15,24.7945,29.6245,24.7945,157.4483,5.3430,1.8613,55.0000,-30.0000,0.0648,0.9391,0.0000,0.5373,39.9311,21.4535,E01_20190815_4x_01_000001.tif,27,21,951,595,78.4375,37.5007,D052463A-CFA0-493A-A21A-BF0C1F7A63D3,1,122.7693,0.9777,1.0360,1.0130,1.1668,0.0000,0.0000,0.0000,41.9416,31,0.0000,0,0.0000,0.0000,20080.0000,0.6240,12:27:55,2019-08-15T12:27:55.891,0.1630,7.981091e+03,1.361293e+04,21.0369
47,2296.1411,2331.0087,0.0562,145.1910,152.7311,155.3765,1.8293,1,1,620,827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0660,0.0504,15.1564,681.0054,0.5415,2019-08-15,54.0697,213.1135,54.4787,27.2173,5.5150,45.5932,-90.0000,0.0000,0.1241,0.8896,0.0000,0.0219,375.2631,8.2307,E01_20190815_4x_01_000001.tif,191,19,974,595,150.7706,333.8472,E89C5D53-1DB3-4EF2-A9D0-48188E20DDA2,1,766.9875,0.9506,1.0702,1.0173,1.1263,0.0000,0.0000,0.0000,4.9606,32,0.0000,0,0.0000,0.0000,137352.0000,0.4104,12:27:56,2019-08-15T12:27:56.058,0.7463,8.276784e+04,5.067937e+06,19.2077
48,3073.2205,3108.7186,0.5473,149.7168,152.7126,153.7568,1.8293,1,1,288,788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1288,0.1193,0.4613,8.3803,346.8212,0.5079,2019-08-15,62.5535,106.7092,62.9138,16.4342,5.5150,24.2862,-75.0000,0.0000,1.3429,0.4268,0.0000,0.0412,310.7226,12.7942,E01_20190815_4x_01_000001.tif,78,51,995,595,151.9269,132.6242,D103B5C1-C60C-4500-B1FF-3BF98BD5EFF9,1,647.0337,0.9804,1.0270,1.0068,1.8656,0.0000,0.0000,0.0000,7.8401,32,0.0000,0,0.0000,0.0000,178666.0000,0.2601,12:27:56,2019-08-15T12:27:56.058,0.4138,1.281606e+05,6.362149e+05,77.7452
49,395.9787,395.9787,0.4472,98.6787,98.8416,98.7964,1.8293,1,1,357,1596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4762,0.6060,0.6542,1.6503,106.8279,0.9779,2019-08-15,22.4539,30.1326,22.4539,116.3729,5.6720,2.8313,75.0000,-20.0000,0.0644,0.9395,0.0000,0.3532,45.7586,16.1618,E01_20190815_4x_01_000001.tif,30,19,1048,595,98.7783,42.9885,CE0BEC8F-5631-47C2-8148-FD273A4096EA,1,123.8408,0.9984,1.0012,0.9995,1.1593,0.0000,0.0000,0.0000,42.8659,33,0.0000,0,0.0000,0.0000,21830.0000,0.3552,12:27:56,2019-08-15T12:27:56.223,0.2548,5.927499e+03,1.432551e+04,15.5490
50,1074.7033,1082.9178,0.6045,134.8833,138.0813,138.7333,1.8293,1,1,590,1219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5926,0.7972,0.8464,1.2544,142.8646,0.9938,2019-08-15,36.9913,41.7690,37.1324,33.2432,5.6720,1.0000,-55.0000,70.0000,0.0000,1.2607,0.0000,1.0000,39.9038,39.9038,E01_20190815_4x_01_000001.tif,28,34,1069,595,137.2188,50.3057,DB420618-F7EE-4019-9EA7-3E0B3E837121,1,159.6153,0.9768,1.0285,1.0047,1.1172,0.0000,0.0000,0.0000,13.9444,33,0.0000,0,0.0000,0.0000,65865.0000,0.5722,12:27:56,2019-08-15T12:27:56.223,0.1144,2.650310e+04,3.815587e+04,30.1835
51,589.6800,594.8291,0.8696,101.5201,110.3356,111.1208,1.8293,1,1,914,842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6103,0.3084,0.8613,3.2429,118.1377,0.8463,2019-08-15,27.4008,33.9437,27.5202,86.3830,5.6720,8.0638,10.0000,-85.0000,1.3993,0.4168,0.0000,0.1240,89.9738,11.1577,E01_20190815_4x_01_000001.tif,26,28,1105,595,107.7785,37.5007,7A1E0469-CC1A-4FC4-B949-989D294CA2B9,2,202.2630,0.9201,1.0946,1.0071,1.7121,0.0000,0.0000,0.0000,39.2664,33,0.0000,0,0.0000,0.0000,32118.0000,0.5226,12:27:56,2019-08-15T12:27:56.223,0.1928,1.077180e+04,2.047742e+04,28.3541
52,487.8630,487.8630,0.9604,115.3372,117.6163,116.8643,1.8293,1,1,260,1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9225,0.9624,0.9956,1.0391,93.9576,1.0000,2019-08-15,24.9232,26.2200,24.9232,67.6863,5.8430,1.0000,25.0000,0.0000,0.0000,1.0682,0.0000,1.0000,26.5439,26.5439,E01_20190815_4x_01_000001.tif,22,22,1135,595,116.8488,28.3541,A2A9E49B-C1BB-4D29-A428-BFF27D5C6403,1,106.1756,0.9806,1.0132,0.9936,1.1300,0.0000,0.0000,0.0000,27.5455,34,0.0000,0,0.0000,0.0000,30147.0000,0.8837,12:27:56,2019-08-15T12:27:56.391,0.0495,8.106076e+03,9.438327e+03,24.6955
53,767.3611,785.9256,0.0906,149.4454,156.3333,158.7158,1.8293,1,1,739,853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0801,0.1419,12.4864,278.9497,0.7118,2019-08-15,31.2576,84.8592,31.6334,8.8605,5.8430,37.2004,-80.0000,5.0000,0.6475,0.6070,0.0000,0.0269,215.4832,5.7925,E01_20190815_4x_01_000001.tif,79,19,1159,595,154.5273,130.7950,56FBAE70-47BF-493D-95F7-2D37D2F71838,1,442.5514,0.9559,1.0620,1.0152,1.5865,0.0000,0.0000,0.0000,1.9257,34,0.0000,0,0.0000,0.0000,56557.0000,0.6190,12:27:56,2019-08-15T12:27:56.391,0.6317,1.599055e+04,3.199597e+05,10.0611
54,1231.6982,1253.8788,0.4138,133.6611,140.2421,142.7505,1.8293,1,1,681,652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3596,0.5372,0.6396,1.8615,175.3414,0.8956,2019-08-15,39.6011,52.0334,39.9561,44.5816,5.8430,3.5679,-30.0000,80.0000,0.2422,0.8051,0.0000,0.2803,80.6659,22.6087,E01_20190815_4x_01_000001.tif,26,42,0,1022,138.5680,64.9402,BF580DF0-2C63-41B1-9687-5EB7A76B2486,1,206.5493,0.9531,1.0680,1.0179,1.1780,0.0000,0.0000,0.0000,15.5339,34,0.0000,0,0.0000,0.0000,74411.0000,0.6261,12:27:56,2019-08-15T12:27:56.391,0.2389,3.251773e+04,7.376423e+04,26.5249
55,698.8271,733.0090,0.8280,87.6000,96.6647,96.8088,1.8293,1,1,441,300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8457,0.8571,0.9796,1.1667,112.2606,1.0000,2019-08-15,29.8291,31.6571,30.5499,41.4032,5.8430,1.0000,-35.0000,-90.0000,0.0000,1.0842,0.0000,1.0000,32.9005,32.9005,E01_20190815_4x_01_000001.tif,24,27,44,1022,93.9529,35.6713,FA5DCDF5-55CD-4FE5-906F-FA08388BD798,1,131.6019,0.9062,1.1051,1.0015,1.1723,0.0000,0.0000,0.0000,51.6392,34,0.0000,0,0.0000,0.0000,31944.0000,0.9153,12:27:56,2019-08-15T12:27:56.391,0.0577,1.389692e+04,1.661155e+04,28.3541
56,1530.9333,1536.5750,0.8629,107.8866,113.8028,116.6211,1.8293,1,1,468,1777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6802,0.5370,0.9412,1.8623,169.0756,0.9202,2019-08-15,44.1503,50.1025,44.2315,82.8020,6.0150,3.5703,-80.0000,20.0000,0.5746,0.6351,0.0000,0.2801,87.8530,24.6063,E01_20190815_4x_01_000001.tif,38,36,73,1022,112.3634,55.7936,2659792A-8EB7-4CA6-905C-A409002F8AD0,1,224.9185,0.9480,1.0810,1.0248,1.3303,0.0000,0.0000,0.0000,25.4498,35,0.0000,0,0.0000,0.0000,72362.0000,0.6209,12:27:56,2019-08-15T12:27:56.558,0.1188,4.506073e+04,6.585317e+04,46.6471
57,3088.0085,3322.1876,0.6483,140.2430,145.6376,149.4606,1.8293,1,1,332,263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0692,0.3353,14.4433,439.6475,0.3255,2019-08-15,62.7039,136.0288,65.0380,37.7463,6.0150,43.3519,15.0000,-50.0000,1.7659,0.3615,0.0000,0.0231,427.5376,9.8620,E01_20190815_4x_01_000001.tif,83,89,111,1022,144.4505,154.5759,936F2C9A-0E0F-4201-AC05-6265CCC62CEA,1,874.7992,0.9630,1.0657,1.0263,1.9898,0.0000,0.0000,0.0000,11.4666,35,0.0000,0,0.0000,0.0000,170596.0000,0.0675,12:27:56,2019-08-15T12:27:56.558,0.5390,1.290867e+05,1.317926e+06,101.5262
58,13352.7638,13352.7638,0.0303,134.2625,141.5747,144.6585,1.8293,1,1,886,162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0741,0.0523,13.4904,1512.3694,0.8190,2019-08-15,130.3889,477.2949,130.3889,26.1220,6.0150,40.3567,-90.0000,0.0000,0.0521,0.9505,0.0000,0.0248,780.4244,19.3382,E01_20190815_4x_01_000001.tif,414,21,202,1022,139.7419,741.7812,B3B6B0F9-CF37-49B9-A336-A49D63288996,1,1599.5251,0.9484,1.0774,1.0218,1.0576,0.0000,0.0000,0.0000,12.3043,35,0.0000,0,0.0000,0.0000,630236.0000,0.4735,12:27:56,2019-08-15T12:27:56.558,0.7268,1.160702e+06,5.693232e+07,22.8663
59,949.4970,949.4970,0.2306,78.5968,78.4286,79.1198,1.8293,1,1,646,1625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1314,0.3773,0.4057,2.6503,185.6698,0.8857,2019-08-15,34.7698,55.1331,34.7698,162.2745,6.1720,6.1639,-90.0000,10.0000,0.1623,0.8604,0.0000,0.1622,94.6144,15.3498,E01_20190815_4x_01_000001.tif,53,21,225,1022,78.5507,81.4038,3FF6EB8F-25F3-401B-B5CA-ABB3E262A5E7,1,219.9283,1.0021,1.0067,1.0088,1.1845,0.0000,0.0000,0.0000,45.2920,36,0.0000,0,0.0000,0.0000,34091.0000,0.6584,12:27:56,2019-08-15T12:27:56.724,0.3693,2.200920e+04,8.774758e+04,15.5490
60,1522.4738,1545.0407,0.5312,142.4555,148.2715,150.0359,1.8293,1,1,856,1580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5211,0.6124,0.8104,1.6328,173.5962,0.9579,2019-08-15,44.0281,51.6269,44.3532,19.0000,6.1720,2.7684,-90.0000,0.0000,0.1940,0.8375,0.0000,0.3612,77.5391,28.0088,E01_20190815_4x_01_000001.tif,44,29,248,1022,146.7379,64.9402,864A5B94-F745-4F91-AA4F-DFEE41EC259B,1,211.0957,0.9608,1.0532,1.0119,1.2160,0.0000,0.0000,0.0000,7.3756,36,0.0000,0,0.0000,0.0000,94059.0000,0.6063,12:27:56,2019-08-15T12:27:56.724,0.1472,4.468775e+04,7.204885e+04,37.5007
61,20441.7868,20441.7868,0.4864,114.0416,120.4441,124.4959,1.8293,1,1,243,1499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,0.0467,48.9953,2409.4740,0.0830,2019-08-15,161.3298,763.2246,161.3298,119.4862,6.1720,151.9166,-40.0000,50.0000,0.7263,0.5793,0.0000,0.0066,1852.1456,12.1919,E01_20190815_4x_01_000001.tif,421,444,279,1022,118.9905,1072.8845,0EFABC5D-1BB8-4256-82D0-704F05F23E33,1,3728.6748,0.9468,1.0917,1.0336,1.5475,0.0000,0.0000,0.0000,27.4971,36,0.0000,0,0.0000,0.0000,802948.0000,0.0694,12:27:56,2019-08-15T12:27:56.724,0.7886,2.198579e+06,2.327854e+08,397.8727
62,510.5666,510.5666,0.3728,115.2022,122.5618,125.3296,1.8293,1,1,965,1059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4320,0.5441,0.6262,1.8379,121.2830,0.9656,2019-08-15,25.4965,34.8075,25.4965,88.2464,6.1720,3.4871,-90.0000,0.0000,0.1096,0.9013,0.0000,0.2868,55.8177,16.0070,E01_20190815_4x_01_000001.tif,36,17,725,1022,120.6779,50.3057,CC587410-728E-426B-8782-C316302E04BA,1,143.6493,0.9400,1.0879,1.0226,1.1844,0.0000,0.0000,0.0000,32.0809,36,0.0000,0,0.0000,0.0000,32221.0000,0.5279,12:27:56,2019-08-15T12:27:56.724,0.2675,8.678455e+03,2.208094e+04,15.5490
63,328.2677,328.2677,0.8527,139.7927,146.2332,148.2746,1.8293,1,1,847,629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8452,0.8677,0.9616,1.1525,82.9456,1.0000,2019-08-15,20.4442,22.7646,20.4442,21.9778,6.1720,1.0000,-90.0000,20.0000,0.0000,1.0214,0.0000,1.0000,24.1788,24.1788,E01_20190815_4x_01_000001.tif,22,20,744,1022,144.5337,24.6955,6509806E-587B-448F-9E75-EEAD326602DE,1,96.7152,0.9560,1.0607,1.0140,1.1660,0.0000,0.0000,0.0000,10.2497,36,0.0000,0,0.0000,0.0000,27895.0000,0.7900,12:27:56,2019-08-15T12:27:56.724,0.1019,4.474104e+03,6.177034e+03,19.2077
64,1800.5950,1829.1657,0.7911,144.5413,148.0541,150.7118,1.8293,1,1,449,346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231,0.2132,43.2244,432.4691,0.2095,2019-08-15,47.8810,133.8946,48.2594,24.7433,6.1720,133.7859,-55.0000,55.0000,2.5769,0.2796,0.0000,0.0075,579.0699,4.3283,E01_20190815_4x_01_000001.tif,86,83,766,1022,147.2936,161.8930,FD4C5DA4-4E18-4D5E-A737-5A7843691B2F,9,1166.7964,0.9763,1.0427,1.0180,2.6980,0.0000,0.0000,0.0000,12.0744,36,0.0000,0,0.0000,0.0000,108850.0000,0.1267,12:27:56,2019-08-15T12:27:56.724,0.6424,5.747617e+04,1.256863e+06,107.0140
65,733.0090,733.0090,0.4130,135.7790,141.3201,144.5637,1.8293,1,1,395,269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1261,0.0951,0.1890,10.5184,236.1079,0.3298,2019-08-15,30.5499,71.5460,30.5499,55.9543,6.1720,31.0124,-65.0000,15.0000,1.0316,0.4922,0.0000,0.0322,191.3992,6.1717,E01_20190815_4x_01_000001.tif,55,40,851,1022,140.0255,94.2090,936E302E-FAA8-4E97-8891-C5ABCC66ABBA,2,395.1419,0.9608,1.0647,1.0230,1.6736,0.0000,0.0000,0.0000,17.4592,36,0.0000,0,0.0000,0.0000,49429.0000,0.3355,12:27:56,2019-08-15T12:27:56.724,0.5730,1.492890e+04,1.917582e+05,44.8178
